ano,codigoOrgaoSuperior,orgaoSuperior,codigoOrgao,orgao,tipo_instituicao,chave_serie,empenhado,liquidado,pago,empenhado_real,liquidado_real,pago_real,taxa_liquidacao,taxa_pagamento,valor_a_liquidar,restos_a_pagar,flag_pago_maior_empenhado,flag_liquidado_maior_empenhado,flag_valor_negativo,serie_curta,ano_parcial,variacao_pago_aa,zscore_pago,zscore_robusto_pago,flag_anomalia_zscore,flag_anomalia_robusto,flag_salto_anual,zscore_pago_entre_pares,flag_atipico_entre_pares,flag_anomalia
2014,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1238790809.97,1070440928.32,1067504209.55,2258974795.5654306,1951983383.9218595,1946628183.0035908,0.8641014444932176,0.8617308111737217,168349881.64999998,2936718.7700001,False,False,False,False,False,,1.7652530361073502,1.4445214615214854,False,False,False,0.6167942291618668,False,False
2015,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1196709006.74,886429493.14,884408146.65,1971779402.4257748,1460541707.660025,1457211199.2810454,0.7407226720510409,0.7390335843291173,310279513.6,2021346.4900000095,False,False,False,False,False,-0.2514178043838804,-0.11440217321999326,-0.10894925366094176,False,False,False,0.6369055313877263,False,False
2016,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1279610061.15,1041793232.28,1041479739.19,1983639594.1026392,1614978161.8327935,1614492187.7656293,0.8141489848428736,0.8139039937322862,237816828.87000012,313493.08999991417,False,False,False,False,False,0.1079328710637022,0.4896513009455036,0.3902802741076718,False,False,False,0.7192467334547594,False,False
2017,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1319326604.0,1210782332.68,1208813323.52,1986655122.3510845,1823208079.0140097,1820243125.4370785,0.9177275202433499,0.9162350852738508,108544271.31999993,1969009.1600000858,False,False,False,False,False,0.12744003299030982,1.2798584957930195,1.0433594824808756,False,False,False,0.736893411110981,False,False
2018,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1309746836.6,1207162767.97,1164087802.44,1901026852.5570872,1752131612.911819,1689610624.99474,0.9216764142784265,0.8887884054462623,102584068.62999988,43074965.52999997,False,False,False,False,False,-0.07176651218554708,0.7781512234048202,0.6287155885467144,False,False,False,0.8263522881977312,False,False
2019,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1291527044.43,1141183750.99,1096536173.37,1797194607.651821,1587987872.5452933,1525859567.8462667,0.8835926091610786,0.8490230058279136,150343293.44000006,44647577.620000124,False,False,False,False,False,-0.09691644614804851,0.14924879901229213,0.10894925366094176,False,False,False,0.7870894277399004,False,False
2020,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1250762480.07,1070780710.43,1010314728.98,1665245485.9690995,1425620589.7754061,1345117133.468763,0.8561023595543679,0.8077590630344595,179981769.64,60465981.44999993,False,False,False,False,False,-0.11845286301977287,-0.5449107206270549,-0.46474983757331123,False,False,False,1.0902157755408362,False,False
2021,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1169119710.67,1089649136.3,1045412277.79,1414257705.3926053,1318123946.6944997,1264611618.197124,0.9320252890745833,0.8941875397780218,79470574.37000012,44236858.50999999,False,False,False,False,False,-0.05985018945081233,-0.8541002587770111,-0.7202844114532856,False,False,False,1.0602330527459134,False,False
2022,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1252492958.44,1106428316.91,1025893183.75,1432259114.6812572,1265230300.0645604,1173136226.6063387,0.8833808680953178,0.8190809990882235,146064641.52999997,80535133.16000009,False,False,False,False,False,-0.07233477082963691,-1.2054207115759146,-1.0106387447158394,False,False,False,1.0284611670807873,False,False
2023,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1477941670.83,1083373578.31,1035174418.3,1615415754.8578691,1184146019.6571074,1131463505.869305,0.7330286436145929,0.7004162875512229,394568092.52,48199160.00999999,False,False,False,False,False,-0.03552249073203129,-1.365468991928636,-1.1429131721265107,False,False,False,1.0169871508008328,False,False
2024,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1695744780.03,1298490721.61,1206900881.63,1768058120.429599,1353863559.9423366,1258367962.8262298,0.7657347596771183,0.7117231884438697,397254058.4200001,91589839.97999978,False,False,False,False,False,0.11215956705508057,-0.8780796459529149,-0.74010255446214,False,False,False,0.9738003484073114,False,False
2025,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1973428281.58,1682180154.25,1617243930.71,1973428281.58,1682180154.25,1617243930.71,0.8524151447263055,0.8195098579489165,291248127.3299999,64936223.53999996,False,False,False,False,False,0.28519159616695355,0.5002196468185361,0.3990146503593411,False,False,False,1.0279973160787694,False,False
2026,26000,Ministério da Educação,26000,Ministério da Educação - Unidades com vínculo direto,Outros / Administração,26000,1255966713.01,727489016.4,704592008.57,1215085172.3851035,703809350.7925836,681657637.3609897,0.5792263511956688,0.5609957662662912,528477696.61,22897007.829999924,False,False,False,False,True,,,,False,False,False,,False,False
2014,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,482135829.51,469941604.32,464822910.4,879190157.1569595,856953596.202551,847619493.5772868,0.9747079050266952,0.9640911999268021,12194225.189999998,5118693.920000017,False,False,False,False,False,,0.17794044873633622,-0.1988836368253814,False,False,False,,False,False
2015,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,566500708.42,539607740.58,534803730.07,933405215.49601,889094526.9674231,881179111.5077708,0.9525279184292536,0.9440477692633351,26892967.839999914,4804010.51000005,False,False,False,False,False,0.0395927868398227,0.7552580106612855,0.5709053150079093,False,False,False,,False,False
2016,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,601925487.76,574977927.16,574259490.82,933099282.7199368,891325425.3601404,890211712.0398613,0.9552310690476284,0.954037505467735,26947560.600000024,718436.3399999142,False,False,False,False,False,0.010250584034652066,0.9106435376309401,0.7780946849920907,False,False,False,,False,False
2017,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,663678388.72,636939542.05,584771523.88,999373518.6926484,959109897.4318768,880554776.8073746,0.9597111385206172,0.881106773730898,26738846.670000076,52168018.16999996,False,False,False,False,False,-0.010847908538923257,0.7445177397856013,0.5565843547512501,False,False,False,,False,False
2018,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,681616587.09,656092182.29,606410481.81,989329692.5764123,952282396.4391695,880172089.2760284,0.9625531342936203,0.8896650892827085,25524404.80000007,49681700.48000002,False,False,False,False,False,-0.00043459821174751667,0.7379344636281221,0.5478062859947798,False,False,False,,False,False
2019,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,736455856.27,700706687.59,650852657.17,1024798125.1110257,975052195.703805,905678971.9475214,0.9514578255089691,0.8837632990881994,35749168.67999995,49854030.42000008,False,False,False,False,False,0.028979426844213396,1.1767228713720645,1.1328819718054919,False,False,False,,False,False
2020,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,716306885.21,681919167.45,631866815.54,953679716.3101511,907896449.954564,841257536.1652731,0.9519930375234094,0.8821174675080155,34387717.75999999,50052351.910000086,False,False,False,False,False,-0.07113054159104537,0.06849731533171269,-0.34481391940328837,False,False,False,,False,False
2021,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,720438734.5,688662502.95,630568554.63,871498463.5286137,833059473.9984714,762784536.9681517,0.9558932216879575,0.8752563187314298,31776231.549999952,58093948.32000005,False,False,False,False,False,-0.0932805898593515,-1.281453708165155,-2.1448239172613195,False,False,False,,False,False
2022,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,728360031.2,697883246.09,641146395.14,832899128.4350593,798048111.5364517,733168008.7272011,0.9581569775873225,0.8802602664559828,30476785.110000014,56736850.95000005,False,False,False,False,False,-0.03882685975605604,-1.7909393021955886,-2.8241664615884816,False,False,False,,False,False
2023,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,803678858.58,770137151.41,704838745.69,878434863.5810645,841773198.7287444,770400914.2542496,0.9582647884638099,0.8770154125185797,33541707.170000076,65298405.71999991,False,False,False,False,False,0.05078359268796495,-1.1504311090813761,-1.9701198100817645,False,False,False,,False,False
2024,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,861593281.52,825549618.55,757038434.3,898335065.4171388,860754356.4834461,789321581.292289,0.958166267375701,0.8786494167694214,36043662.97000003,68511184.25,False,False,False,False,False,0.02455950750831426,-0.8249436918222973,-1.5361184314793876,False,False,False,,False,False
2025,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,968620596.72,931910307.42,864960503.34,968620596.72,931910307.42,864960503.34,0.9621004452885777,0.8929817373995351,36710289.30000007,66949804.07999992,False,False,False,False,False,0.09582776379162694,0.4762534241183524,0.1988836368253814,False,False,False,,False,False
2026,26000,Ministério da Educação,26201,Colégio Pedro II,Educação Básica,26201,772703269.22,456483115.41,434548174.07,747551886.0150247,441624653.92857325,420403691.85745597,0.5907612062658849,0.5623739297863353,316220153.81,21934941.340000033,False,False,False,False,True,,,,False,False,False,,False,False
2014,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,211505729.05,178588020.93,169944001.68,385687484.2760674,325660987.16905355,309898340.674602,0.8443649339057939,0.8034959735763243,32917708.120000005,8644019.25,False,False,False,False,False,,0.7838885230215313,1.8949118271936491,False,False,False,-0.7785372838721654,False,False
2015,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,209348199.0,177640938.82,174513826.26,344936375.0070076,292693329.9742044,287540885.9797601,0.8485429522133123,0.8336055771848316,31707260.180000007,3127112.5600000024,False,False,False,False,False,-0.07214448017428243,-0.017023363006440986,0.34619516214241336,False,False,False,-0.8068612231080514,False,False
2016,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,243108431.26,190099198.42,188667980.36,376864424.99062693,294690006.1524933,292471345.2511721,0.781952305951464,0.776065146659694,53009232.84,1431218.0599999726,False,False,False,False,False,0.017146985043925422,0.1596006529179545,0.6877315554490205,False,False,False,-0.8195088246075937,False,False
2017,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,233398323.48,194277010.79,192418522.3,351453516.8804171,292544255.1304835,289745724.6776791,0.8323839173019925,0.8244211844841656,39121312.69,1858488.4899999797,False,False,False,False,False,-0.009319273897250513,0.06196065123133289,0.49892589476936333,False,False,False,-0.85230766137046,False,False
2018,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,224662792.75,201822441.36,191219963.9,326085919.70102394,292934382.24288064,277545458.37465155,0.8983349618758801,0.8511421119597028,22840351.389999986,10602477.460000008,False,False,False,False,False,-0.042106803531266834,-0.37508991772523514,-0.34619516214240925,False,False,False,-0.8601362675248051,False,False
2019,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,232417286.96,207299326.71,196185230.92,323414903.81560254,288462586.78035563,272997023.66353434,0.8919273149663652,0.8441077403754579,25117960.25,11114095.790000021,False,False,False,False,False,-0.016388071120866265,-0.5380286543872596,-0.6612684445509794,False,False,False,-0.8674501734187099,False,False
2020,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,245125381.09,217471673.31,205292797.33,326356075.4826391,289538364.05882317,273323600.206347,0.8871854572666765,0.8375011857895894,27653707.78,12178875.97999999,False,False,False,False,False,0.0011962641146416875,-0.5263296914057124,-0.6386462569552934,False,False,False,-0.764399613658754,False,False
2021,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,234903533.88,215010316.62,202452298.09,284157498.8273505,260093123.26491898,244901971.91538137,0.9153132482452886,0.8618529263736933,19893217.25999999,12558018.530000001,False,False,False,False,False,-0.1039852697297583,-1.54447868149424,-2.60743250668279,False,False,False,-0.7692464790670969,False,False
2022,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,275383269.63,244697842.35,231175690.76,314908116.08997023,279818511.3033623,264355570.18710938,0.8885719262421846,0.8394689011812645,30685427.28,13522151.590000004,False,False,False,False,False,0.0794342247209412,-0.8475917462638703,-1.259868025400938,False,False,False,-0.7519690160934054,False,False
2023,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,299910863.04,278353555.8,251661978.47,327807749.6358542,304245240.75263774,275070886.04574704,0.9281209522673247,0.8391225843541221,21557307.24000001,26691577.330000013,False,False,False,False,False,0.040533724525090964,-0.4637366093145418,-0.5176105337469974,False,False,False,-0.7598719682785982,False,False
2024,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,348213094.54,330090552.37,302923817.35,363062293.7435638,344166933.88526624,315841700.6170734,0.9479555982983913,0.8699380411014453,18122542.170000017,27166735.01999998,False,False,False,False,False,0.14821930142234607,0.9967977153172949,2.3066125648195244,False,False,False,-0.7191169525421346,False,False
2025,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,405885731.07,389017919.62,352500610.15,405885731.07,389017919.62,352500610.15,0.9584419698481814,0.8684725359049562,16867811.449999988,36517309.47000003,False,False,False,False,False,0.1160673510220609,2.3100311211091835,4.84600109947895,False,True,False,-0.7287519862173473,False,True
2026,26000,Ministério da Educação,26230,Fundação Universidade Federal do Vale do São Francisco,Universidade Federal,26230,325728833.16,184027324.51,166684626.18,315126405.25518924,178037260.868093,161259064.9400907,0.5649709383252683,0.5117281898655974,141701508.65000004,17342698.329999983,False,False,False,False,True,,,,False,False,False,,False,False
2014,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,755033634.5,720493792.42,712592314.22,1376828062.0203876,1313843551.582003,1299434952.5208414,0.9542539027378918,0.943788834906533,34539842.08000004,7901478.1999999285,False,False,False,False,False,,0.667712443657625,0.453332280087357,False,False,False,0.10435085998176921,False,False
2015,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,842157404.17,797599316.24,782068292.97,1387595993.5041578,1314179047.9501257,1288589074.439519,0.9470905466016596,0.9286485983469781,44558087.92999995,15531023.26999998,False,False,False,False,False,-0.008346611009871552,0.551439785611128,0.31136179368364436,False,False,False,0.14939072279524826,False,False
2016,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,865411268.15,836357830.46,833393050.7,1341552484.467128,1296514116.0638008,1291918142.1040113,0.9664281726396886,0.9630023104292995,29053437.689999938,2964779.7599999905,False,False,False,False,False,0.0025834982854719968,0.5871288781184242,0.354938657820884,False,False,False,0.12546486349418762,False,False
2017,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,967279215.1,928336881.81,922277493.53,1456538662.6753352,1397898909.886054,1388774622.7472372,0.9597403390023489,0.9534759758428721,38942333.29000008,6059388.279999971,False,False,False,False,False,0.07497106626700512,1.6254736178413165,1.622771613821984,False,False,False,0.14085491987746526,False,False
2018,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1021096374.93,977927116.49,912333588.01,1482066284.526905,1419408435.539498,1324202968.719554,0.9577226405852637,0.8934843080532373,43169258.43999994,65593528.48000002,False,False,False,False,False,-0.04649541615323394,0.933236641548283,0.7775409131386255,False,False,False,0.16630154289446292,False,False
2019,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1016511638.33,995449054.74,931114963.79,1414503275.7159653,1385194124.3401458,1295671507.030533,0.9792795450678723,0.9159904605909913,21062583.590000033,64334090.95000005,False,False,False,False,False,-0.021546139347965343,0.6273666268145602,0.4040694926203805,False,False,False,0.1557923886555179,False,False
2020,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1003694900.82,979046681.81,917200044.23,1336303598.4155576,1303487347.4505596,1221145707.2962294,0.9754425184487209,0.9138235568205684,24648219.01000011,61846637.57999992,False,False,False,False,False,-0.05751905427410742,-0.17158323811807752,-0.5714590868613746,False,False,False,0.22499148663421495,False,False
2021,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1034545458.08,1007301352.53,943836959.76,1251466271.8585765,1218509692.776922,1141738250.4054658,0.9736656274142249,0.9123204325034254,27244105.55000007,63464392.76999998,False,False,False,False,False,-0.0650270122691432,-1.0228666484766729,-1.610887632372829,False,False,False,0.2780405970893421,False,False
2022,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1079233871.34,1039193227.16,971937494.67,1234132726.0032673,1188345181.0928812,1111436456.5972605,0.9628990108230344,0.9005809773772403,40040644.17999995,67255732.49000001,False,False,False,False,False,-0.026540053114139095,-1.3477154143616876,-2.007532364463657,False,False,False,0.27597354858774814,False,False
2023,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1155068741.16,1123324052.66,1027272788.75,1262510070.0799828,1227812577.6497462,1122826888.3924108,0.9725170568912463,0.8893607385811008,31744688.5,96051263.91000009,False,False,False,False,False,0.010248387775602552,-1.2256048972427294,-1.8584337732587093,False,False,False,0.25422439385591167,False,False
2024,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1237324301.73,1185115616.22,1073287511.74,1290088759.252974,1235653686.5580857,1119056784.3906405,0.9578051724701415,0.8674261955732646,52208685.50999999,111828104.48000002,False,False,False,False,False,-0.0033576894539532054,-1.2660220963031226,-1.9077837193774696,False,False,False,0.23847840078801635,False,False
2025,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1423124059.59,1374452513.79,1241015918.37,1423124059.59,1374452513.79,1241015918.37,0.9657995060430485,0.8720363555145957,48671545.79999995,133436595.42000008,False,False,False,False,False,0.10898386541284388,0.04143430091095579,-0.31136179368364436,False,False,False,0.27035443003089893,False,False
2026,26000,Ministério da Educação,26231,Universidade Federal de Alagoas,Universidade Federal,26231,1397629383.22,666156955.9,652030194.38,1352136742.5179827,644473640.2730145,630806702.8622013,0.47663347944591733,0.4665258202269523,731472427.32,14126761.51999998,False,False,False,False,True,,,,False,False,False,,False,False
2014,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1609313881.3,1555343278.1,1519213414.09,2934635506.456749,2836218379.570559,2770334413.1180043,0.9664635943136197,0.9440131174800921,53970603.20000005,36129864.00999999,False,False,False,False,False,,1.4735074595154265,1.0866381975247277,False,False,False,1.4167224074472349,False,False
2015,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1666184223.32,1609587560.69,1565783031.74,2745318798.20885,2652066275.673002,2579890945.3043723,0.9660321698898177,0.9397418423636597,56596662.629999876,43804528.95000005,False,False,False,False,False,-0.06874385522262216,0.5956761067545496,0.3259462866494789,False,False,False,1.382907691307025,False,False
2016,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1709151955.31,1646576111.22,1638092483.98,2649511436.1979322,2552506945.736391,2539355705.834645,0.9633877819373584,0.9584241347826142,62575844.089999914,8483627.24000001,False,False,False,False,False,-0.015711997262328192,0.4088327116688299,0.16403562032939384,False,False,False,1.3049130131977542,False,False
2017,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1897432893.51,1818934086.47,1810298568.29,2857173322.9515634,2738969038.5600805,2725965589.3956056,0.9586289416039439,0.9540777829255331,78498807.03999996,8635518.180000067,False,False,False,False,False,0.07348709876768722,1.2689935163711175,0.9094149738134933,False,False,False,1.3492380974177605,False,False
2018,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1946483944.85,1883924356.9,1762352297.26,2825216403.5279016,2734414537.660004,2557959253.7547116,0.967860208600477,0.9054029456152594,62559587.94999981,121572059.6400001,False,False,False,False,False,-0.06163186222689765,0.4945840258215703,0.23834412026819787,False,False,False,1.3762236877087608,False,False
2019,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2055958382.37,1999160761.52,1874445303.68,2860921367.68429,2781885951.1521316,2608341038.3394103,0.9723741388264258,0.9117136415569068,56797620.849999905,124715457.83999991,False,False,False,False,False,0.01969608566311032,0.7268141496700469,0.4395850261865067,False,False,False,1.4691910861091393,False,False
2020,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1968764533.96,1925267736.53,1807777358.71,2621182123.187342,2563271171.485012,2406846331.095965,0.9779065517080857,0.9182293400388577,43496797.43000007,117490377.81999993,False,False,False,False,False,-0.07725013879769582,-0.20195685762311844,-0.3652490573550755,False,False,False,1.4626938318571379,False,False
2021,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,1976394942.9,1934287964.44,1816728784.77,2390800318.7231073,2339864458.011523,2197655773.8446536,0.9786950585907613,0.9192134351974616,42106978.46000004,117559179.67000008,False,False,False,False,False,-0.0869147957427161,-1.166201165736771,-1.2008228187417478,False,False,False,1.5110959521278162,False,False
2022,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2007885471.13,1976877690.51,1858704044.85,2296070606.930903,2260612382.499568,2125477665.7962835,0.9845569973657166,0.9257022233464124,31007780.620000124,118173645.66000009,False,False,False,False,False,-0.03284322727307709,-1.4988994039868,-1.4891251877597556,False,False,False,1.506524418049475,False,False
2023,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2263725471.55,2205693774.3,2022478340.83,2474291011.336914,2410861364.640407,2210603733.6377316,0.9743645163782758,0.8934291574875396,58031697.25,183215433.47000027,False,False,False,False,False,0.040050323374984265,-1.1065187560897571,-1.1491045403990587,False,False,False,1.55543669848593,False,False
2024,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2347845955.23,2296782766.32,2137137051.59,2447967498.144828,2394726770.60695,2228273124.0180035,0.9782510480313868,0.9102543745808236,51063188.90999985,159645714.73000026,False,False,False,False,False,0.007993015713944951,-1.0250733537451993,-1.0785273634200978,False,False,False,1.5608893391817962,False,False
2025,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2706510716.72,2657917302.4,2457221238.69,2706510716.72,2657917302.4,2457221238.69,0.9820457336378517,0.9078926691514779,48593414.319999695,200696063.71000004,False,False,False,False,False,0.10274688152193812,0.030241567380097707,-0.16403562032939384,False,False,False,1.6379375518583257,False,False
2026,26000,Ministério da Educação,26232,Universidade Federal da Bahia,Universidade Federal,26232,2606920101.74,1298359341.56,1325572565.9,2522065217.4973035,1256097926.812397,1282425364.5110269,0.498043396379277,0.5084822373402396,1308560760.1799998,-27213224.340000153,False,False,False,False,True,,,,False,False,False,,False,False
2014,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1452827709.51,1360026773.96,1351016452.25,2649277950.456884,2480052466.440403,2463621855.6552625,0.9361239223739068,0.9299220020422531,92800935.54999995,9010321.710000038,False,False,False,False,False,,1.3231450443042236,0.8560051804736294,False,False,False,1.143066155305398,False,False
2015,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1492337253.74,1427407219.97,1415001113.8,2458876670.789933,2351893517.4373393,2331452370.5315,0.9564910454340824,0.9481778399981738,64930033.76999998,12406106.170000076,False,False,False,False,False,-0.05364844642060895,0.7832436024806245,0.48385244118155035,False,False,False,1.1455865779952539,False,False
2016,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1628898455.85,1542011792.47,1535090814.35,2525103209.092339,2390412313.0820804,2379683477.2862663,0.9466592511841628,0.9424103809767265,86886663.37999988,6920978.120000124,False,False,False,False,False,0.02068715079252126,0.9802636941701898,0.6196579070276751,False,False,False,1.1539434416568606,False,False
2017,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1710080556.55,1633180850.37,1624285779.2,2575056310.5472336,2459259968.1354265,2445865681.497091,0.9550315300145034,0.9498299790490067,76899706.18000007,8895071.169999838,False,False,False,False,False,0.027811347535302122,1.2506125378766544,0.8060087017393502,False,False,False,1.0961194141652764,False,False
2018,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1757400491.85,1678274475.71,1561061621.68,2550771975.427333,2435924833.0524864,2265796700.844647,0.9549755354531029,0.8882788123250633,79126016.13999987,117212854.02999997,False,False,False,False,False,-0.07362177817639826,0.5150456088618026,0.29898422215854015,False,False,False,1.0897052343164095,False,False
2019,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1763191868.03,1713830893.39,1610705131.6,2453528891.3578796,2384841767.9762726,2241339497.6999493,0.9720047627629145,0.9135166517071269,49360974.63999987,103125761.7900002,False,False,False,False,False,-0.01079408542504301,0.41513995190603603,0.23011949792057246,False,False,False,1.1019856822031664,False,False
2020,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1730049843.14,1658889077.61,1560696160.27,2303361139.8618217,2208618816.3070674,2077886311.1671464,0.9588677945828167,0.902110518063094,71160765.53000021,98192917.33999991,False,False,False,False,False,-0.07292656320050472,-0.2525528290493147,-0.2301194979205731,False,False,False,1.119306487718196,False,False
2021,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1700548912.62,1671897824.4,1571152887.47,2057115606.8283064,2022457032.592314,1900588158.0603018,0.9831518587866681,0.9239092600102622,28651088.21999979,100744936.93000007,False,False,False,False,False,-0.08532620488137121,-0.9768011561530465,-0.729342092972325,False,False,False,1.1641930867805845,False,False
2022,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1739104575.66,1710350091.81,1603431555.85,1988712481.8452525,1955830962.388718,1833566763.9154441,0.9834659259411771,0.9219868536321276,28754483.850000143,106918535.96000004,False,False,False,False,False,-0.03526350191156524,-1.2505780215009974,-0.918055814591405,False,False,False,1.1522871238880676,False,False
2023,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1938390814.2,1852171809.96,1681618214.94,2118694615.7164216,2024455755.97899,1838037732.940077,0.9555203194276466,0.8675331118064684,86219004.24000001,170553595.01999998,False,False,False,False,False,0.002438399905921873,-1.2323144819215883,-0.9054668015658255,False,False,False,1.1097685759168636,False,False
2024,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,1970450564.34,1936073769.45,1769534048.32,2054478458.2057147,2018635699.2744257,1844994058.276558,0.982553840470738,0.8980352414538769,34376794.88999987,166539721.1300001,False,False,False,False,False,0.0037846477315532923,-1.2038984668675596,-0.8858797121029732,False,False,False,1.1039429249555945,False,False
2025,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,2357229644.12,2274575420.76,2053711366.33,2357229644.12,2274575420.76,2053711366.33,0.964935862924439,0.8712394108282525,82654223.35999966,220864054.4300003,False,False,False,False,False,0.11312627654118756,-0.3513054841070195,-0.29818946077890207,False,False,False,1.1842038921625428,False,False
2026,26000,Ministério da Educação,26233,Universidade Federal do Ceará,Universidade Federal,26233,2213579588.44,1143148230.91,1153889220.28,2141527882.8224394,1105938916.078538,1116330287.7486954,0.5164251770660857,0.5212774938411827,1070431357.53,-10740989.369999886,False,False,False,False,True,,,,False,False,False,,False,False
